solvent_id,temperature_k,pressure_bar,co2_solubility_mol_frac,cation_code,anion_code,ln_pressure_bar,ln_co2_solubility,cation_smiles,anion_smiles,source_record,source_file
C1163_A0087,313.15,3.78,0.0231,C1163,A0087,1.3297240096314962,-3.767922661454389,OCC[NH2+]CCO,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C1163_A0087,313.15,6.15,0.0371,C1163,A0087,1.8164520818184267,-3.2941383093687477,OCC[NH2+]CCO,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C1163_A0087,313.15,9.45,0.0572,C1163,A0087,2.2460147415056513,-2.861201380596385,OCC[NH2+]CCO,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C1163_A0087,313.15,12.61,0.0761,C1163,A0087,2.534490149976828,-2.575707014114497,OCC[NH2+]CCO,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C1163_A0087,313.15,14.94,0.0905,C1163,A0087,2.7040421797046714,-2.4024054282762566,OCC[NH2+]CCO,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C1163_A0087,328.15,1.78,0.0074,C1163,A0087,0.5766133643039938,-4.9062752787720125,OCC[NH2+]CCO,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C1163_A0087,328.15,3.48,0.0146,C1163,A0087,1.247032293786383,-4.226733750267846,OCC[NH2+]CCO,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C1163_A0087,328.15,5.48,0.0225,C1163,A0087,1.7011051009599243,-3.7942399697717626,OCC[NH2+]CCO,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C1163_A0087,328.15,8.94,0.0371,C1163,A0087,2.190535589185423,-3.2941383093687477,OCC[NH2+]CCO,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C1163_A0087,328.15,12.15,0.0502,C1163,A0087,2.4973291697865574,-2.9917402522844534,OCC[NH2+]CCO,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C1163_A0087,328.15,15.05,0.0626,C1163,A0087,2.711377991194885,-2.7709900008760844,OCC[NH2+]CCO,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C1163_A0081,298.15,1.24,0.0069,C1163,A0081,0.2151113796169455,-4.976233867378923,OCC[NH2+]CCO,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C1163_A0081,298.15,3.46,0.0192,C1163,A0081,1.2412685890696329,-3.952844999948401,OCC[NH2+]CCO,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C1163_A0081,298.15,6.48,0.0361,C1163,A0081,1.8687205103641833,-3.3214624136433017,OCC[NH2+]CCO,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C1163_A0081,298.15,9.48,0.0529,C1163,A0081,2.2491843162669305,-2.9393519401178834,OCC[NH2+]CCO,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C1163_A0081,298.15,12.45,0.0691,C1163,A0081,2.5217206229107165,-2.672200548208513,OCC[NH2+]CCO,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C1163_A0081,298.15,15.12,0.0835,C1163,A0081,2.716018370751387,-2.482908647125327,OCC[NH2+]CCO,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C1163_A0081,313.15,1.21,0.0054,C1163,A0081,0.1906203596086497,-5.221356325411908,OCC[NH2+]CCO,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C1163_A0081,313.15,3.48,0.0158,C1163,A0081,1.247032293786383,-4.147745338949216,OCC[NH2+]CCO,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C1163_A0081,313.15,7.48,0.0342,C1163,A0081,2.012232791986386,-3.3755296349135775,OCC[NH2+]CCO,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C1163_A0081,313.15,10.59,0.0484,C1163,A0081,2.359910159613315,-3.028255465259551,OCC[NH2+]CCO,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C1163_A0081,313.15,13.15,0.0601,C1163,A0081,2.5764217586237734,-2.811745437440975,OCC[NH2+]CCO,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C1163_A0081,313.15,15.98,0.0738,C1163,A0081,2.7713379403381286,-2.6063965473757102,OCC[NH2+]CCO,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C1163_A0081,328.15,1.69,0.0035,C1163,A0081,0.5247285289349821,-5.654992310486769,OCC[NH2+]CCO,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C1163_A0081,328.15,3.48,0.0071,C1163,A0081,1.247032293786383,-4.947660494934867,OCC[NH2+]CCO,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C1163_A0081,328.15,7.46,0.015,C1163,A0081,2.0095554142156695,-4.199705077879927,OCC[NH2+]CCO,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C1163_A0081,328.15,10.56,0.0211,C1163,A0081,2.3570732782781154,-3.858482238500116,OCC[NH2+]CCO,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C1163_A0081,328.15,12.12,0.0238,C1163,A0081,2.4948569806411682,-3.738069698304708,OCC[NH2+]CCO,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C1163_A0081,328.15,15.06,0.0284,C1163,A0081,2.7120422223717475,-3.5613661338149765,OCC[NH2+]CCO,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0087,283.1,0.1,0.192,C0505,A0087,-2.3025850929940455,-1.6502599069543555,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0087,283.1,0.5,0.273,C0505,A0087,-0.6931471805599453,-1.2982834837971773,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0087,283.1,1.0,0.307,C0505,A0087,0.0,-1.18090753139494,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0087,283.1,4.0,0.357,C0505,A0087,1.3862943611198906,-1.030019497202498,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0087,283.1,6.99,0.393,C0505,A0087,1.944480556245719,-0.9339456671128757,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0087,298.1,0.1,0.188,C0505,A0087,-2.3025850929940455,-1.6713133161521878,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0087,298.1,0.5,0.252,C0505,A0087,-0.6931471805599453,-1.3783261914707137,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0087,298.1,1.0,0.274,C0505,A0087,0.0,-1.2946271725940668,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0087,298.1,4.0,0.324,C0505,A0087,1.3862943611198906,-1.1270117631898076,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0087,298.1,7.0,0.355,C0505,A0087,1.9459101490553132,-1.0356374895067213,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0087,298.1,10.0,0.381,C0505,A0087,2.302585092994046,-0.9649559038554361,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0087,298.1,15.0,0.42,C0505,A0087,2.70805020110221,-0.8675005677047231,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0087,298.1,19.99,0.455,C0505,A0087,2.995232148512309,-0.7874578600311866,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0087,298.2,13.0,0.405,C0505,A0087,2.5649493574615367,-0.9038682118755978,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0087,323.1,0.1,0.108,C0505,A0087,-2.3025850929940455,-2.2256240518579173,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0087,323.1,0.5,0.176,C0505,A0087,-0.6931471805599453,-1.7372712839439852,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0087,323.1,1.0,0.204,C0505,A0087,0.0,-1.5896352851379207,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0087,323.1,4.0,0.263,C0505,A0087,1.3862943611198906,-1.3356012468043725,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0087,323.1,10.0,0.315,C0505,A0087,2.302585092994046,-1.155182640156504,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0087,323.1,13.0,0.334,C0505,A0087,2.5649493574615367,-1.0966142860054366,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0087,323.1,15.0,0.346,C0505,A0087,2.70805020110221,-1.0613165039244128,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0087,323.2,7.0,0.292,C0505,A0087,1.9459101490553132,-1.2310014767138553,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0087,323.2,19.99,0.373,C0505,A0087,2.995232148512309,-0.9861768593383216,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0087,348.1,0.1,0.063,C0505,A0087,-2.3025850929940455,-2.7646205525906042,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0087,348.1,0.51,0.129,C0505,A0087,-0.6733445532637656,-2.047942874620465,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0087,348.1,1.0,0.161,C0505,A0087,0.0,-1.8263509139976741,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0087,348.1,4.0,0.226,C0505,A0087,1.3862943611198906,-1.487220279709851,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0087,348.1,6.99,0.253,C0505,A0087,1.944480556245719,-1.374365790254617,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0087,348.1,10.0,0.272,C0505,A0087,2.302585092994046,-1.3019532126861397,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0087,348.1,12.99,0.287,C0505,A0087,2.5641798306825083,-1.248273063222516,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0087,348.1,15.0,0.294,C0505,A0087,2.70805020110221,-1.2241755116434554,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0087,348.2,19.99,0.316,C0505,A0087,2.995232148512309,-1.152013065395225,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0087,298.1,0.1,0.162,C0505,A0087,-2.3025850929940455,-1.820158943749753,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0087,298.0,0.5,0.251,C0505,A0087,-0.6931471805599453,-1.3823023398503531,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0087,298.2,1.0,0.275,C0505,A0087,0.0,-1.2909841813155656,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0087,298.1,3.99,0.326,C0505,A0087,1.3837912309017721,-1.1208578976154293,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0087,298.1,7.0,0.357,C0505,A0087,1.9459101490553132,-1.030019497202498,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0087,298.1,10.0,0.383,C0505,A0087,2.302585092994046,-0.959720289801491,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0087,298.3,13.0,0.406,C0505,A0087,2.5649493574615367,-0.9014021193804044,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0087,298.1,15.0,0.42,C0505,A0087,2.70805020110221,-0.8675005677047231,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0087,298.1,19.99,0.455,C0505,A0087,2.995232148512309,-0.7874578600311866,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0087,323.05,2.3,0.201,C0505,A0087,0.8329091229351039,-1.6044503709230613,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0087,333.07,3.55,0.201,C0505,A0087,1.2669476034873244,-1.6044503709230613,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0087,343.18,6.52,0.201,C0505,A0087,1.8748743759385615,-1.6044503709230613,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0087,353.1,9.71,0.201,C0505,A0087,2.2731562823032334,-1.6044503709230613,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0087,313.09,4.98,0.251,C0505,A0087,1.6054298910365616,-1.3823023398503531,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0087,322.96,8.3,0.251,C0505,A0087,2.1162555148025524,-1.3823023398503531,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0087,333.3,12.75,0.251,C0505,A0087,2.545531271604435,-1.3823023398503531,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0087,343.05,16.95,0.251,C0505,A0087,2.830267833826459,-1.3823023398503531,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0087,353.2,22.35,0.251,C0505,A0087,3.106826321059578,-1.3823023398503531,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0087,313.04,13.98,0.3,C0505,A0087,2.637627736805664,-1.2039728043259361,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0087,323.22,19.23,0.3,C0505,A0087,2.9564715596006885,-1.2039728043259361,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0087,333.33,25.15,0.3,C0505,A0087,3.224857896545748,-1.2039728043259361,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0087,343.1,32.05,0.3,C0505,A0087,3.467297183366679,-1.2039728043259361,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0087,352.98,39.8,0.3,C0505,A0087,3.6838669122903918,-1.2039728043259361,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0087,313.04,25.89,0.351,C0505,A0087,3.2538567937634464,-1.0469690555162714,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0087,322.83,33.6,0.351,C0505,A0087,3.5145260669691587,-1.0469690555162714,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0087,333.42,42.88,0.351,C0505,A0087,3.7584055167625467,-1.0469690555162714,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0087,343.22,52.65,0.351,C0505,A0087,3.9636662385799846,-1.0469690555162714,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0087,353.22,64.3,0.351,C0505,A0087,4.163559631243574,-1.0469690555162714,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0087,313.07,40.9,0.402,C0505,A0087,3.711130063048756,-0.9113031903631159,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0087,323.57,52.72,0.402,C0505,A0087,3.9649948901942516,-0.9113031903631159,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0087,333.35,65.8,0.402,C0505,A0087,4.186619838331271,-0.9113031903631159,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0087,343.16,80.6,0.402,C0505,A0087,4.389498649512583,-0.9113031903631159,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0087,353.24,98.5,0.402,C0505,A0087,4.590056548178043,-0.9113031903631159,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0087,313.09,57.3,0.45,C0505,A0087,4.048300623720694,-0.7985076962177716,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0087,323.0,73.94,0.45,C0505,A0087,4.303253953508486,-0.7985076962177716,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0087,333.27,95.64,0.45,C0505,A0087,4.560591142590124,-0.7985076962177716,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0087,343.06,121.88,0.45,C0505,A0087,4.803036954117508,-0.7985076962177716,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0087,353.18,152.81,0.45,C0505,A0087,5.029195319617166,-0.7985076962177716,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0087,322.98,134.78,0.5,C0505,A0087,4.903643819518071,-0.6931471805599453,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0087,333.06,180.51,0.5,C0505,A0087,5.19578617790037,-0.6931471805599453,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0087,343.1,229.85,0.5,C0505,A0087,5.437426922252237,-0.6931471805599453,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0087,353.13,280.55,0.5,C0505,A0087,5.636751962196981,-0.6931471805599453,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0087,313.31,279.65,0.55,C0505,A0087,5.633538821267597,-0.5978370007556204,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0087,323.4,348.65,0.55,C0505,A0087,5.85406855366702,-0.5978370007556204,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0087,333.37,418.07,0.55,C0505,A0087,6.035648882619039,-0.5978370007556204,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0087,343.25,481.07,0.55,C0505,A0087,6.176012789662807,-0.5978370007556204,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0087,353.05,539.04,0.55,C0505,A0087,6.289789779658243,-0.5978370007556204,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0087,313.1,673.71,0.599,C0505,A0087,6.51279975125856,-0.5124936808666878,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0087,323.09,755.26,0.599,C0505,A0087,6.6270620608279165,-0.5124936808666878,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0020,303.72,0.18,0.003,C0505,A0020,-1.7147984280919266,-5.809142990314028,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0020,303.72,0.37,0.0058,C0505,A0020,-0.9942522733438669,-5.149897361429764,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0020,303.72,0.39,0.0065,C0505,A0020,-0.941608539858445,-5.035953102080546,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0020,303.72,0.73,0.0133,C0505,A0020,-0.31471074483970024,-4.319991243754429,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0020,303.72,0.77,0.0127,C0505,A0020,-0.2613647641344075,-4.3661532855175915,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0020,313.89,0.18,0.0027,C0505,A0020,-1.7147984280919266,-5.914503505971854,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0020,313.89,0.39,0.0054,C0505,A0020,-0.941608539858445,-5.221356325411908,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0020,313.89,0.41,0.0059,C0505,A0020,-0.8915981192837836,-5.132802928070463,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0020,313.89,0.76,0.0122,C0505,A0020,-0.2744368457017603,-4.406319327242926,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0020,324.12,0.19,0.0026,C0505,A0020,-1.6607312068216509,-5.952243833954701,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0020,324.12,0.4,0.0051,C0505,A0020,-0.916290731874155,-5.2785147392518565,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0020,324.12,0.42,0.0056,C0505,A0020,-0.8675005677047231,-5.184988681241033,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0020,324.12,0.78,0.011,C0505,A0020,-0.2484613592984996,-4.509860006183766,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0020,334.38,0.2,0.0024,C0505,A0020,-1.6094379124341003,-6.032286541628237,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0020,334.38,0.41,0.0049,C0505,A0020,-0.8915981192837836,-5.318520073865556,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0020,334.38,0.44,0.0054,C0505,A0020,-0.8209805520698302,-5.221356325411908,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0020,334.38,0.82,0.0098,C0505,A0020,-0.19845093872383832,-4.62537289330561,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0020,344.49,0.2,0.0024,C0505,A0020,-1.6094379124341003,-6.032286541628237,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0020,344.49,0.43,0.0047,C0505,A0020,-0.843970070294529,-5.360192770266124,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0020,344.49,0.45,0.0051,C0505,A0020,-0.7985076962177716,-5.2785147392518565,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0020,344.49,0.84,0.0097,C0505,A0020,-0.1743533871447778,-4.6356293934728,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0020,298.2,12.09,0.1928,C0505,A0020,2.492378664626701,-1.6461018968056917,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0020,313.3,12.74,0.137,C0505,A0020,2.5447466501440172,-1.987774353154012,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0020,333.3,14.22,0.0928,C0505,A0020,2.6546494243750947,-2.377308639189982,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0020,298.2,22.25,0.3188,C0505,A0020,3.1023420086122493,-1.1431913320660771,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0020,313.3,22.05,0.2226,C0505,A0020,3.093312601892855,-1.5023788401406926,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0020,333.3,24.56,0.1456,C0505,A0020,3.2011191032789417,-1.9268921432195514,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0020,298.2,31.83,0.4112,C0505,A0020,3.4604092412940015,-0.8886755648411817,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0020,313.3,31.44,0.2863,C0505,A0020,3.448080967561006,-1.2507150668780678,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0020,333.3,35.01,0.2045,C0505,A0020,3.555633734966574,-1.5871873034992807,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0020,298.2,42.1,0.4902,C0505,A0020,3.7400477406883357,-0.7129418078881248,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0020,313.3,41.7,0.3489,C0505,A0020,3.730501128804756,-1.0529699307894087,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0020,298.2,51.21,0.5138,C0505,A0020,3.935934825474459,-0.6659211943063538,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0020,333.3,48.6,0.266,C0505,A0020,3.883623530906448,-1.324258970200438,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0020,313.3,52.78,0.4004,C0505,A0020,3.966132331075178,-0.9152912315410716,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0020,313.3,63.17,0.4475,C0505,A0020,4.145829504910609,-0.804078741267227,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0020,333.3,60.96,0.3173,C0505,A0020,4.110217911378391,-1.147907580392987,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0020,313.3,74.24,0.4826,C0505,A0020,4.307303088477945,-0.7285671257912057,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0020,313.3,84.02,0.5289,C0505,A0020,4.431054865741236,-0.6369559009102027,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0020,333.3,72.32,0.3765,C0505,A0020,4.281100716083921,-0.9768372317421887,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0020,333.3,85.0,0.4483,C0505,A0020,4.442651256490317,-0.8022926278207433,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0020,283.15,0.05,0.0006,C0505,A0020,-2.995732273553991,-7.418580902748128,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0020,283.15,0.1,0.0017,C0505,A0020,-2.3025850929940455,-6.3771270279199666,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0505_A0020,283.15,0.5,0.0089,C0505,A0020,-0.6931471805599453,-4.721704002244043,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
